continent,isBot,submitter,statistics_type,previousWorkflowStep,city,latitude,type,uid,owningItem,countryCode,sortBy,id,owningComm,longitude,owner,workflowItemId,ip,query,dns,workflowStep,userAgent,actor,referrer,rpp,sortOrder,bundleName,time,page,epersonid,owningColl
NA,true,,search,,Mountain View,37.422,,30dda02c-66f3-434f-95ce-f1fe6d103299,,US,score,,,-122.084,,,66.249.66.82,,crawl-66-249-66-82.googlebot.com,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.264 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,"https://pedsnetapps.chop.edu/metadata/search?spc.page=1&f.itemClinicalSubject=Therapeutics,equals&f.itemAffiliation=Cincinnati%20Children%27s%20Hospital%20Medical%20Center,equals&f.itemFunder=Naples%20Community%20Hospital%20Healthcare%20System,equals&f.author=Chisolm,%20Deena,equals&f.subject=Cohort%20Study,equals",0,desc,,2025-02-03T05:01:21.942Z,1,,
AS,true,,search,,Singapore,1.35208,,9041f68e-032e-4c69-a809-f9135ec10b25,,SG,score,,,103.82,,,47.128.16.75,,ec2-47-128-16-75.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.dateCreated.max=2024&f.dateCreated.min=2024&f.entityType=DQCheck,equals&f.itemFunder=Patient-Centered%20Outcomes%20Research%20Institute,equals&f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Analysis%20Level::Visit-Level%20Analysis,equals&spc.page=1",0,desc,,2025-02-03T05:01:45.220Z,1,,
AS,true,,search,,Singapore,1.35208,,c057bbde-c549-4a73-b4c3-8969cfcaffce,,SG,score,,,103.82,,,47.128.38.111,,ec2-47-128-38-111.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=time_span,equals&f.itemFunder=Patient-Centered%20Outcomes%20Research%20Institute,equals&f.subject=Data%20Quality%20Check%20Categorizations::Data%20Quality%20Category::Completeness,equals&f.subjectFlat=Exploratory%20Analysis,equals&spc.page=1",0,desc,,2025-02-03T05:01:57.897Z,1,,
AS,true,,search,,Singapore,1.35208,,63bc639e-6d61-4f22-bdd2-85d539ffd183,,SG,score,,,103.82,,,47.128.47.9,,ec2-47-128-47-9.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Temporal%20Evaluation::Cross-Sectional%20Analysis,equals&f.subject=Error%20Detection%20Approach,equals&f.subjectFlat=Person-Level%20Analysis,equals&f.subjectFlat=Plausibility,equals&spc.page=1",0,desc,,2025-02-03T05:02:07.206Z,1,,
AS,true,,search,,Singapore,1.35208,,3fbceb85-d1f0-4e87-a279-46100bd12eca,,SG,score,,,103.82,,,47.128.30.196,,ec2-47-128-30-196.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.author=PEDSnet,equals&f.checkReq=cohort,equals&f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Data%20Source%20Comparison::Single%20Site%20Analysis,equals&f.subjectFlat=Data%20Anomaly%20Method,equals&spc.page=1",0,desc,,2025-02-03T05:02:21.141Z,1,,
AS,true,,search,,Singapore,1.35208,,d0b52c01-4320-4d06-a485-642a8505c2d1,,SG,score,,,103.82,,,47.128.52.145,,ec2-47-128-52-145.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=cohort,equals&f.checkReq=time_span,equals&f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Data%20Source%20Comparison::Single%20Site%20Analysis,equals&f.subject=Data%20Quality%20Category,equals&spc.page=1",0,desc,,2025-02-03T05:02:42.478Z,1,,
AS,true,,search,,Singapore,1.35208,,a6d1fd42-89ad-4eb9-ada5-adf627f8c173,,SG,score,,,103.82,,,47.128.57.103,,ec2-47-128-57-103.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.itemClinicalSubject=Diuretic,equals&f.itemVocab=RxNorm%20Extension,equals&f.subjectFlat=PEDSnet%20Data%20Model,equals&spc.page=1",0,desc,,2025-02-03T05:02:53.150Z,1,,
AS,true,,search,,Singapore,1.35208,,7262105a-5c5a-4ccc-afd9-9d0f3f31da71,,SG,score,,,103.82,,,47.128.22.40,,ec2-47-128-22-40.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=anomaly_or_exploratory,equals&f.checkReq=time_period,equals&f.itemFunder=Patient-Centered%20Outcomes%20Research%20Institute,equals&f.subject=Data%20Quality%20Check%20Categorizations::Error%20Detection%20Approach::Clinical%20Probe::Clinical%20Follow-Up,equals&spc.page=1",0,desc,,2025-02-03T05:03:38.939Z,1,,
AS,true,,search,,Singapore,1.35208,,a7d68d13-5b1d-43f1-830d-7c2b6ebe359d,,SG,score,,,103.82,,,47.128.24.55,,ec2-47-128-24-55.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=care_site_tbl,equals&f.checkReq=domain_tbl,equals&f.subject=Dataset%20Evaluation%20Strategy,equals&f.subjectFlat=Person-Level%20Analysis,equals&scope=0afb13f9-1fdd-41a9-ae3f-0658068e28ba&spc.page=1",0,desc,,2025-02-03T05:04:01.392Z,1,,
AS,true,,search,,Singapore,1.35208,,8ad7480f-5fb8-47e8-a9d3-f1f7f0ffbed1,,SG,score,,,103.82,,,47.128.116.185,,ec2-47-128-116-185.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=domain_tbl,equals&f.subject=Standardized%20Mean%20Difference,equals&f.subject=Error%20Detection%20Approach,equals&f.subjectFlat=Misclassification%20Detection,equals&scope=4759746d-fbdc-4478-bea0-46161c9bc985&spc.page=1",0,desc,,2025-02-03T05:04:58.269Z,1,,
AS,true,,search,,Singapore,1.35208,,e32efd81-0b96-4d20-b305-a6ab91818658,,SG,score,,,103.82,,,47.128.116.26,,ec2-47-128-116-26.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=age_groups,equals&f.checkReq=time,equals&f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Data%20Visualization::Control%20Chart,equals&f.subjectFlat=Single%20Site%20Analysis,equals&spc.page=1",0,desc,,2025-02-03T05:05:09.309Z,1,,
AS,true,,search,,Singapore,1.35208,,008e0cad-cf8c-48ea-9adb-2881a11c5f76,,SG,score,,,103.82,,,47.128.47.229,,ec2-47-128-47-229.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.author=PEDSnet,equals&f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Analysis%20Level::Person-Level%20Analysis,equals&f.subjectFlat=Multi-Site%20Analysis,equals&f.subjectFlat=Line%20Graph,equals&spc.page=1",0,desc,,2025-02-03T05:05:20.790Z,1,,
AS,true,,search,,Singapore,1.35208,,29557bdf-fac2-48a9-889f-9b33d7e19ffc,,SG,score,,,103.82,,,47.128.17.23,,ec2-47-128-17-23.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.author=PEDSnet,equals&f.checkReq=multi_or_single_site,equals&f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Data%20Visualization::Bar%20Graph,equals&f.subjectFlat=Exploratory%20Analysis,equals&spc.page=1",0,desc,,2025-02-03T05:05:31.937Z,1,,
AS,true,,search,,Singapore,1.35208,,cbb9e0ea-2fac-420a-854f-fa66354778ea,,SG,score,,,103.82,,,47.128.27.169,,ec2-47-128-27-169.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Exploratory%20Analysis::Time%20Series%20Exploration,equals&f.subjectFlat=Multi-Site%20Analysis,equals&f.subjectFlat=Line%20Graph,equals&spc.page=1",0,desc,,2025-02-03T05:05:43.521Z,1,,
AS,true,,search,,Singapore,1.35208,,95eb5f85-4b95-486e-ba64-e1bf9da2ee3f,,SG,score,,,103.82,,,47.128.16.92,,ec2-47-128-16-92.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=anomaly_or_exploratory,equals&f.checkReq=omop_or_pcornet,equals&f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Data%20Source%20Comparison::Multi-Site%20Analysis,equals&f.subjectFlat=Temporality%20Consistency%20Check,equals&spc.page=1",0,desc,,2025-02-03T05:06:06.171Z,1,,
AS,true,,search,,Singapore,1.35208,,3523d3d2-34a6-450f-af1a-91b0f0d5a6f9,,SG,score,,,103.82,,,47.128.57.70,,ec2-47-128-57-70.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.dateCreated.max=2024&f.dateCreated.min=2020&f.entityType=Study,equals&f.itemAffiliation=Children%27s%20Hospital%20Colorado,equals&spc.page=1",0,desc,,2025-02-03T05:06:16.800Z,1,,
NA,true,,search,,Mountain View,37.422,,e5e76529-d0c2-4d6b-a714-ef0a5f61b770,,US,score,,,-122.084,,,66.249.66.83,,crawl-66-249-66-83.googlebot.com,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.264 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,"https://pedsnetapps.chop.edu/metadata/search?spc.page=1&f.itemAffiliation=Children%27s%20Hospital%20of%20Philadelphia,equals&f.dateCreated.max=2023&f.itemVocab=CPT4,equals&f.subject=Concept%20Set%20Development%20Strategy,equals&f.entityType=ConceptSet,equals&f.author=Dain,%20Sarah,equals",0,desc,,2025-02-03T05:06:22.366Z,1,,
NA,true,,search,,Mountain View,37.422,,0f9eb526-dbfd-46f8-bb41-754659696647,,US,score,,,-122.084,,,66.249.66.82,,crawl-66-249-66-82.googlebot.com,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.264 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,"https://pedsnetapps.chop.edu/metadata/search?spc.page=1&f.dateCreated.min=2022&f.itemAffiliation=Children%27s%20Hospital%20of%20Philadelphia,equals&f.entityType=Study,equals&f.author=Fitzgerald,%20Julie,equals&f.dateCreated.max=2022",0,desc,,2025-02-03T05:06:40.858Z,1,,
AS,true,,search,,Singapore,1.35208,,5fdf082a-a9bf-41df-b949-44efb96368ae,,SG,score,,,103.82,,,47.128.48.132,,ec2-47-128-48-132.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=person_tbl,equals&f.dateCreated.max=2024&f.dateCreated.min=2024&f.entityType=DQCheck,equals&f.subjectFlat=Eligibility%20Criteria%20Assessment,equals&scope=0afb13f9-1fdd-41a9-ae3f-0658068e28ba&spc.page=1",0,desc,,2025-02-03T05:06:51.125Z,1,,
AS,true,,search,,Singapore,1.35208,,f9faa731-986a-4e6a-b3af-2fec24ab9304,,SG,score,,,103.82,,,47.128.127.222,,ec2-47-128-127-222.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.author=PEDSnet,equals&f.checkReq=base_cohort,equals&f.checkReq=demographic_mappings,equals&f.subjectFlat=Plausibility,equals&scope=4759746d-fbdc-4478-bea0-46161c9bc985&spc.page=1",0,desc,,2025-02-03T05:07:02.456Z,1,,
AS,true,,search,,Singapore,1.35208,,e656e269-bf1a-417c-a746-6067da10a3f3,,SG,score,,,103.82,,,47.128.22.55,,ec2-47-128-22-55.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Temporal%20Evaluation::Longitudinal%20Analysis,equals&f.subject=Dataset%20Evaluation%20Strategy,equals&f.subjectFlat=Exploratory%20Analysis,equals&f.subjectFlat=Temporality%20Consistency%20Check,equals&spc.page=1",0,desc,,2025-02-03T05:07:14.289Z,1,,
NA,true,,search,,Mountain View,37.422,,bdb324dc-627c-4e0e-9b71-37ccee49fbb4,,US,score,,,-122.084,,,66.249.66.82,,crawl-66-249-66-82.googlebot.com,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.204 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,"https://pedsnetapps.chop.edu/metadata/search?spc.page=1&f.dateCreated.max=2021&f.subject=Content%20Data%20Model,equals&f.itemVocab=RxNorm,equals&f.itemClinicalSubject=Anti-Epileptic%20Agent,equals&f.author=Maltenfort,%20Mitchell,equals&f.itemQuality=Deprecated,equals",0,desc,,2025-02-03T05:07:19.078Z,1,,
AS,true,,search,,Singapore,1.35208,,908f1a65-e4a8-471d-bd74-2c1a0da23f6c,,SG,score,,,103.82,,,47.128.39.94,,ec2-47-128-39-94.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=time_span,equals&f.itemAffiliation=Children%27s%20Hospital%20of%20Philadelphia,equals&f.itemFunder=Patient-Centered%20Outcomes%20Research%20Institute,equals&f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Analysis%20Level::Person-Level%20Analysis,equals&spc.page=1",0,desc,,2025-02-03T05:08:10.674Z,1,,
AS,true,,search,,Singapore,1.35208,,de0780d3-d90d-4343-9808-c060cdc98c47,,SG,score,,,103.82,,,47.128.96.173,,ec2-47-128-96-173.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=codeset_tbl,equals&f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Analysis%20Level::Visit-Level%20Analysis,equals&f.subject=Error%20Detection%20Approach,equals&f.subjectFlat=Utilization%20Patterns,equals&spc.page=1",0,desc,,2025-02-03T05:08:55.738Z,1,,
AS,true,,search,,Singapore,1.35208,,cd3451cc-8200-4c57-8e71-e8513c1532de,,SG,score,,,103.82,,,47.128.114.9,,ec2-47-128-114-9.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.author=Razzaghi,%20Hanieh,equals&f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Data%20Source%20Comparison::Multi-Site%20Analysis,equals&f.subject=Error%20Detection%20Approach,equals&f.subjectFlat=External%20Benchmarking,equals&spc.page=1",0,desc,,2025-02-03T05:09:41.355Z,1,,
AS,true,,view,,Singapore,1.35208,3,bea5ec91-ff65-4ef3-84e0-5c8c2c83ae01,,SG,,28303d70-5274-4ef7-aee4-2d45be6e585f,3ba287c6-7a99-4ae4-807b-3cf10970033b,103.82,,,47.128.63.164,,ec2-47-128-63-164.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,,,,,2025-02-03T05:09:52.769Z,,,
AS,true,,search,,Singapore,1.35208,,2e3d16bc-5a02-47d1-8398-60ab462c6778,,SG,score,,,103.82,,,47.128.61.203,,ec2-47-128-61-203.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.author=PEDSnet,equals&f.checkReq=n_event_a,equals&f.subject=Data%20Quality%20Check%20Categorizations::Data%20Quality%20Category::Plausibility,equals&f.subject=Data%20Quality%20Category,equals&spc.page=1",0,desc,,2025-02-03T05:10:03.385Z,1,,
NA,true,,search,,Mountain View,37.422,,2d6d6791-b58b-4c61-86c3-62a996baa5fb,,US,score,,,-122.084,,,66.249.66.82,,crawl-66-249-66-82.googlebot.com,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.204 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,"https://pedsnetapps.chop.edu/metadata/search?spc.page=1&f.itemFunder=Medical%20Device%20Innovation%20Consortium,equals&f.subject=Investigator-Led%20Study,equals&f.entityType=Study,equals&f.dateCreated.max=2020&f.itemClinicalSubject=Diastasis%20of%20bone,equals",0,desc,,2025-02-03T05:10:26.869Z,1,,
AS,true,,search,,Singapore,1.35208,,3ba9cc86-0eb1-4717-9ff4-c2aa7ae62a74,,SG,score,,,103.82,,,47.128.31.105,,ec2-47-128-31-105.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=multi_or_single_site,equals&f.subject=Data%20Quality%20Check%20Categorizations::Error%20Detection%20Approach::Clinical%20Probe::Clinical%20Follow-Up,equals&f.subjectFlat=Completeness,equals&f.subjectFlat=Exploratory%20Analysis,equals&spc.page=1",0,desc,,2025-02-03T05:10:50.114Z,1,,
AS,true,,search,,Singapore,1.35208,,e2ad4093-4861-4005-a25f-29b2e801ecb3,,SG,score,,,103.82,,,47.128.31.251,,ec2-47-128-31-251.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=person_tbl,equals&f.checkReq=demographic_mappings,equals&f.subjectFlat=Selection%20Error%20or%20Bias%20Detection,equals&scope=4759746d-fbdc-4478-bea0-46161c9bc985&spc.page=1",0,desc,,2025-02-03T05:11:02.046Z,1,,
AS,true,,search,,Singapore,1.35208,,029ae61e-cb6b-4760-9d03-9be17cd3a603,,SG,score,,,103.82,,,47.128.51.238,,ec2-47-128-51-238.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=domain_select,equals&f.subject=Cohort%20Overlap,equals&f.subjectFlat=Exploratory%20Analysis,equals&scope=0afb13f9-1fdd-41a9-ae3f-0658068e28ba&spc.page=1",0,desc,,2025-02-03T05:11:34.394Z,1,,
AS,true,,search,,Singapore,1.35208,,6e84fada-505f-49ef-a176-aaa14385e9e8,,SG,score,,,103.82,,,47.128.59.86,,ec2-47-128-59-86.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=cohort,equals&f.checkReq=age_groups,equals&f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Temporal%20Evaluation::Longitudinal%20Analysis,equals&f.subjectFlat=Multi-Site%20Analysis,equals&spc.page=1",0,desc,,2025-02-03T05:11:46.399Z,1,,
NA,true,,search,,Mountain View,37.422,,5b26538d-88ad-418d-9a7a-2904287544d4,,US,score,,,-122.084,,,66.249.66.82,,crawl-66-249-66-82.googlebot.com,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.264 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,"https://pedsnetapps.chop.edu/metadata/search?spc.page=1&f.entityType=ConceptSet,equals&f.dateCreated.min=2023&f.subject=Concept%20Set%20Evaluation,equals&f.itemVocab=SNOMED,equals&f.itemAffiliation=Children%27s%20Hospital%20of%20Philadelphia,equals&f.itemClinicalSubject=Neurologic%20Manifestations,equals",0,desc,,2025-02-03T05:11:52.540Z,1,,
AS,true,,search,,Singapore,1.35208,,1d49764d-7a2d-4462-9e61-3fc2c393a9a5,,SG,score,,,103.82,,,47.128.16.1,,ec2-47-128-16-1.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=anomaly_or_exploratory,equals&f.subject=Data%20Quality%20Check%20Categorizations::Error%20Detection%20Approach::Clinical%20Probe::Clinical%20Consistency,equals&f.subject=Data%20Quality%20Category,equals&f.subjectFlat=Missing%20Expected%20Data,equals&spc.page=1",0,desc,,2025-02-03T05:12:43.048Z,1,,
AS,true,,search,,Singapore,1.35208,,b7be4038-5104-48a5-84d0-a98a7c350b0b,,SG,score,,,103.82,,,47.128.20.76,,ec2-47-128-20-76.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=time_span,equals&f.subject=Data%20Quality%20Check%20Categorizations::Error%20Detection%20Approach::Clinical%20Probe::Clinical%20Consistency,equals&f.subjectFlat=Misclassification%20Detection,equals&f.subjectFlat=Confirmatory%20Clinical%20Data,equals&spc.page=1",0,desc,,2025-02-03T05:12:54.188Z,1,,
AS,true,,search,,Singapore,1.35208,,591df280-a62d-4af3-bad0-d4d3eecbdd88,,SG,score,,,103.82,,,47.128.127.94,,ec2-47-128-127-94.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.dateCreated.max=2024&f.dateCreated.min=2024&f.subject=Data%20Quality%20Category,equals&f.subjectFlat=Clinical%20Data%20Distributions,equals&scope=4759746d-fbdc-4478-bea0-46161c9bc985&spc.page=1",0,desc,,2025-02-03T05:13:16.629Z,1,,
AS,true,,search,,Singapore,1.35208,,3bff1827-48ff-4970-bdde-2689640c3361,,SG,score,,,103.82,,,47.128.19.47,,ec2-47-128-19-47.ap-southeast-1.compute.amazonaws.com,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=p_value,equals&f.checkReq=time_period,equals&f.subject=Data%20Quality%20Check%20Categorizations::Dataset%20Evaluation%20Strategy::Temporal%20Evaluation::Longitudinal%20Analysis,equals&f.subjectFlat=Longitudinal%20Analysis,equals&spc.page=1",0,desc,,2025-02-03T05:13:28.841Z,1,,
